filename,fuel_type,expected,predicted,correct,cer
stele_22.jpg,price_92,43.65,6,0.0,0.8
stele_22.jpg,price_95,46.85,6,0.0,0.8
stele_22.jpg,price_DT,45.0,6,0.0,1.0
stele_23.jpg,price_92,40.7,L,0.0,1.0
stele_23.jpg,price_95,43.5,L,0.0,1.0
stele_23.jpg,price_DT,50.0,L,0.0,1.0
stele_24.jpg,price_92,32.8,12,0.0,0.75
stele_24.jpg,price_95,35.0,12,0.0,1.0
stele_24.jpg,price_DT,33.75,12,0.0,1.0
stele_25.jpg,price_92,49.03,I,0.0,1.0
stele_25.jpg,price_95,53.75,I,0.0,1.0
stele_25.jpg,price_DT,60.92,I,0.0,1.0
stele_26.jpg,price_92,17.6,E,0.0,1.0
stele_26.jpg,price_95,20.5,E,0.0,1.0
stele_26.jpg,price_DT,19.1,E,0.0,1.0
stele_27.jpg,price_92,23.54,1,0.0,1.0
stele_27.jpg,price_95,12.78,1,0.0,0.8
stele_27.jpg,price_98,23.78,1,0.0,1.0
stele_27.jpg,price_DT,65.56,1,0.0,1.0
stele_28.jpg,price_92,33.0,L,0.0,1.0
stele_28.jpg,price_95,35.7,L,0.0,1.0
stele_28.jpg,price_DT,32.5,L,0.0,1.0
stele_29.jpg,price_92,51.0,I,0.0,1.0
stele_29.jpg,price_95,54.0,I,0.0,1.0
stele_29.jpg,price_DT,67.0,I,0.0,1.0
stele_30.jpg,price_92,40.0,1,0.0,1.0
stele_30.jpg,price_95,42.6,1,0.0,1.0
stele_30.jpg,price_DT,40.0,1,0.0,1.0
stele_31.jpg,price_92,33.6,4,0.0,1.0
stele_31.jpg,price_95,36.9,4,0.0,1.0
stele_31.jpg,price_DT,34.5,4,0.0,0.75
stele_32.jpg,price_92,26.35,MA,0.0,1.0
stele_32.jpg,price_95,27.75,MA,0.0,1.0
stele_32.jpg,price_DT,24.95,MA,0.0,1.0
stele_33.jpg,price_92,28.2,4,0.0,1.0
stele_33.jpg,price_95,29.9,4,0.0,1.0
stele_33.jpg,price_DT,25.9,4,0.0,1.0
stele_34.jpg,price_92,47.6,L,0.0,1.0
stele_34.jpg,price_95,52.4,L,0.0,1.0
stele_34.jpg,price_DT,54.0,L,0.0,1.0
stele_35.jpg,price_92,27.6,1,0.0,1.0
stele_35.jpg,price_DT,33.0,1,0.0,1.0
stele_36.jpg,price_92,52.2,L,0.0,1.0
stele_36.jpg,price_95,56.2,L,0.0,1.0
stele_36.jpg,price_DT,63.0,L,0.0,1.0
stele_37.jpg,price_92,29.8,L,0.0,1.0
stele_37.jpg,price_95,32.75,L,0.0,1.0
stele_37.jpg,price_98,33.25,L,0.0,1.0
stele_37.jpg,price_DT,33.4,L,0.0,1.0
stele_38.jpg,price_92,37.9,1,0.0,1.0
stele_38.jpg,price_95,41.2,1,0.0,0.75
stele_38.jpg,price_DT,38.62,1,0.0,1.0
stele_40.jpg,price_92,37.13,L,0.0,1.0
stele_40.jpg,price_95,40.3,L,0.0,1.0
stele_40.jpg,price_DT,34.9,L,0.0,1.0
stele_41.jpg,price_92,36.3,L,0.0,1.0
stele_41.jpg,price_95,38.8,L,0.0,1.0
stele_41.jpg,price_DT,38.6,L,0.0,1.0
stele_42.jpg,price_92,54.74,H,0.0,1.0
stele_42.jpg,price_95,59.14,H,0.0,1.0
stele_42.jpg,price_98,78.9,H,0.0,1.0
stele_42.jpg,price_DT,66.5,H,0.0,1.0
stele_43.jpg,price_92,31.88,L,0.0,1.0
stele_43.jpg,price_95,34.48,L,0.0,1.0
stele_43.jpg,price_DT,33.8,L,0.0,1.0
stele_44.jpg,price_92,56.0,L,0.0,1.0
stele_44.jpg,price_95,10.0,L,0.0,1.0
stele_45.jpg,price_92,39.2,1,0.0,1.0
stele_45.jpg,price_95,41.8,1,0.0,0.75
stele_45.jpg,price_98,43.1,1,0.0,0.75
stele_45.jpg,price_DT,45.2,1,0.0,1.0
stele_46.jpg,price_92,15.0,A,0.0,1.0
stele_46.jpg,price_95,19.0,A,0.0,1.0
stele_46.jpg,price_DT,19.0,A,0.0,1.0
stele_47.jpg,price_92,20.4,F,0.0,1.0
stele_47.jpg,price_95,21.4,F,0.0,1.0
stele_47.jpg,price_98,23.55,F,0.0,1.0
stele_47.jpg,price_DT,23.55,F,0.0,1.0
stele_48.jpg,price_92,46.83,I,0.0,1.0
stele_48.jpg,price_95,49.55,I,0.0,1.0
stele_48.jpg,price_DT,55.78,I,0.0,1.0
stele_49.jpg,price_92,52.6,1,0.0,1.0
stele_49.jpg,price_95,56.4,1,0.0,1.0
stele_49.jpg,price_98,82.0,1,0.0,1.0
stele_49.jpg,price_DT,72.0,1,0.0,1.0
stele_50.jpg,price_92,60.7,IF,0.0,1.0
stele_50.jpg,price_95,69.3,IF,0.0,1.0
stele_50.jpg,price_DT,70.6,IF,0.0,1.0
stele_51.jpg,price_92,9.5,+,0.0,1.0
stele_51.jpg,price_95,32.5,+,0.0,1.0
stele_51.jpg,price_DT,31.9,+,0.0,1.0
stele_52.jpg,price_92,40.9,La,0.0,1.0
stele_52.jpg,price_95,43.3,La,0.0,1.0
stele_52.jpg,price_DT,50.45,La,0.0,1.0
stele_53.jpg,price_92,43.8,-,0.0,1.0
stele_53.jpg,price_95,45.35,-,0.0,1.0
stele_53.jpg,price_98,49.4,-,0.0,1.0
stele_53.jpg,price_DT,50.7,-,0.0,1.0
stele_54.jpg,price_92,60.7,Li,0.0,1.0
stele_54.jpg,price_95,66.5,Li,0.0,1.0
stele_54.jpg,price_DT,70.6,Li,0.0,1.0
stele_55.jpg,price_92,62.15,-,0.0,1.0
stele_55.jpg,price_95,65.6,-,0.0,1.0
stele_55.jpg,price_DT,81.63,-,0.0,1.0
stele_56.jpg,price_92,47.2,in,0.0,1.0
stele_56.jpg,price_95,48.9,in,0.0,1.0
stele_56.jpg,price_98,55.35,in,0.0,1.0
stele_56.jpg,price_DT,55.95,in,0.0,1.0
stele_57.jpg,price_92,55.0,-M,0.0,1.0
stele_57.jpg,price_95,59.3,-M,0.0,1.0
stele_57.jpg,price_DT,67.2,-M,0.0,1.0
stele_58.jpg,price_92,23.0,A,0.0,1.0
stele_58.jpg,price_95,24.9,A,0.0,1.0
stele_58.jpg,price_DT,24.0,A,0.0,1.0
stele_59.jpg,price_92,55.55,1,0.0,1.0
stele_59.jpg,price_95,58.75,1,0.0,1.0
stele_59.jpg,price_DT,73.73,1,0.0,1.0
stele_60.jpg,price_92,29.0,Paller,0.0,1.5
stele_60.jpg,price_95,32.4,Paller,0.0,1.5
stele_60.jpg,price_98,34.8,Paller,0.0,1.5
stele_60.jpg,price_DT,34.5,Paller,0.0,1.5
stele_61.jpg,price_92,60.5,L,0.0,1.0
stele_61.jpg,price_95,65.3,L,0.0,1.0
stele_61.jpg,price_DT,84.0,L,0.0,1.0
stele_62.jpg,price_92,22.6,lat,0.0,1.0
stele_62.jpg,price_95,24.4,lat,0.0,1.0
stele_62.jpg,price_98,27.0,lat,0.0,1.0
stele_62.jpg,price_DT,19.9,lat,0.0,1.0
stele_63.jpg,price_92,23.6,4,0.0,1.0
stele_63.jpg,price_95,25.7,4,0.0,1.0
stele_64.jpg,price_92,23.2,ME,0.0,1.0
stele_64.jpg,price_95,24.8,ME,0.0,1.0
stele_64.jpg,price_DT,23.1,ME,0.0,1.0
stele_65.jpg,price_92,40.59,1,0.0,1.0
stele_65.jpg,price_95,43.39,1,0.0,1.0
stele_65.jpg,price_DT,44.59,1,0.0,1.0
stele_66.jpg,price_92,39.3,45,0.0,1.0
stele_66.jpg,price_95,41.1,45,0.0,0.75
stele_66.jpg,price_98,44.1,45,0.0,0.75
stele_66.jpg,price_DT,43.7,45,0.0,0.75
stele_67.jpg,price_92,73.4,PL,0.0,1.0
stele_67.jpg,price_95,81.6,PL,0.0,1.0
stele_67.jpg,price_98,93.5,PL,0.0,1.0
stele_67.jpg,price_DT,90.7,PL,0.0,1.0
stele_68.jpg,price_92,40.89,Li.,0.0,0.8
stele_68.jpg,price_95,43.09,Li.,0.0,0.8
stele_68.jpg,price_98,50.29,Li.,0.0,0.8
stele_68.jpg,price_DT,43.99,Li.,0.0,0.8
stele_69.jpg,price_92,41.19,1,0.0,0.8
stele_69.jpg,price_95,44.89,1,0.0,1.0
stele_69.jpg,price_DT,41.69,1,0.0,0.8
stele_70.jpg,price_92,42.4,UKE,0.0,1.0
stele_70.jpg,price_95,45.4,UKE,0.0,1.0
stele_70.jpg,price_DT,45.95,UKE,0.0,1.0
