filename,fuel_type,expected,predicted,correct,cer
stele_107.jpg,price_95,32.75,33.7,0.0,0.4
stele_107.jpg,price_98,33.25,33.7,0.0,0.4
stele_107.jpg,price_DT,33.4,33.7,0.0,0.25
stele_108.jpg,price_92,37.9,27.6,0.0,0.5
stele_108.jpg,price_95,41.2,27.6,0.0,0.75
stele_108.jpg,price_DT,38.62,27.6,0.0,0.6
stele_110.jpg,price_92,37.13,33.9,0.0,0.6
stele_110.jpg,price_95,40.3,33.9,0.0,0.75
stele_110.jpg,price_DT,34.9,33.9,0.0,0.25
stele_111.jpg,price_92,36.3,33.8,0.0,0.5
stele_111.jpg,price_95,38.8,33.8,0.0,0.25
stele_111.jpg,price_DT,38.6,33.8,0.0,0.5
stele_112.jpg,price_92,54.74,43.9,0.0,0.8
stele_112.jpg,price_95,59.14,43.9,0.0,0.8
stele_112.jpg,price_98,78.9,43.9,0.0,0.5
stele_112.jpg,price_DT,66.5,43.9,0.0,0.75
stele_113.jpg,price_92,31.88,34.8,0.0,0.4
stele_113.jpg,price_95,34.48,34.8,0.0,0.2
stele_113.jpg,price_DT,33.8,34.8,0.0,0.25
stele_114.jpg,price_92,56.0,66.0,0.0,0.25
stele_114.jpg,price_95,10.0,66.0,0.0,0.5
stele_115.jpg,price_92,39.2,43.9,0.0,0.75
stele_115.jpg,price_95,41.8,43.9,0.0,0.5
stele_115.jpg,price_98,43.1,43.9,0.0,0.25
stele_115.jpg,price_DT,45.2,43.9,0.0,0.5
stele_116.jpg,price_92,15.0,40.5,0.0,0.75
stele_116.jpg,price_95,19.0,40.5,0.0,0.75
stele_116.jpg,price_DT,19.0,40.5,0.0,0.75
stele_117.jpg,price_92,20.4,25.55,0.0,0.75
stele_117.jpg,price_95,21.4,25.55,0.0,0.75
stele_117.jpg,price_98,23.55,25.55,0.0,0.2
stele_117.jpg,price_DT,23.55,25.55,0.0,0.2
stele_118.jpg,price_92,46.83,33.8,0.0,0.6
stele_118.jpg,price_95,49.55,33.8,0.0,0.8
stele_118.jpg,price_DT,55.78,33.8,0.0,0.6
stele_119.jpg,price_92,52.6,33.8,0.0,0.75
stele_119.jpg,price_95,56.4,33.8,0.0,0.75
stele_119.jpg,price_98,82.0,33.8,0.0,0.75
stele_119.jpg,price_DT,72.0,33.8,0.0,0.75
stele_120.jpg,price_92,60.7,20.9,0.0,0.5
stele_120.jpg,price_95,69.3,20.9,0.0,0.75
stele_120.jpg,price_DT,70.6,20.9,0.0,0.5
stele_121.jpg,price_92,9.5,43.9,0.0,1.0
stele_121.jpg,price_95,32.5,43.9,0.0,0.75
stele_121.jpg,price_DT,31.9,43.9,0.0,0.5
stele_122.jpg,price_92,40.9,66.65,0.0,1.0
stele_122.jpg,price_95,43.3,66.65,0.0,1.0
stele_122.jpg,price_DT,50.45,66.65,0.0,0.6
stele_123.jpg,price_92,43.8,43.4,0.0,0.25
stele_123.jpg,price_95,45.35,43.4,0.0,0.6
stele_123.jpg,price_98,49.4,43.4,0.0,0.25
stele_123.jpg,price_DT,50.7,43.4,0.0,0.75
stele_124.jpg,price_92,60.7,60.5,0.0,0.25
stele_124.jpg,price_95,66.5,60.5,0.0,0.25
stele_124.jpg,price_DT,70.6,60.5,0.0,0.5
stele_125.jpg,price_92,62.15,66.66,0.0,0.6
stele_125.jpg,price_95,65.6,66.66,0.0,0.5
stele_125.jpg,price_DT,81.63,66.66,0.0,0.6
stele_126.jpg,price_92,47.2,25.55,0.0,1.0
stele_126.jpg,price_95,48.9,25.55,0.0,1.0
stele_126.jpg,price_98,55.35,25.55,0.0,0.4
stele_126.jpg,price_DT,55.95,25.55,0.0,0.4
stele_127.jpg,price_92,55.0,24.9,0.0,0.75
stele_127.jpg,price_95,59.3,24.9,0.0,0.75
stele_127.jpg,price_DT,67.2,24.9,0.0,0.75
stele_128.jpg,price_92,23.0,65.55,0.0,1.0
stele_128.jpg,price_95,24.9,65.55,0.0,1.0
stele_128.jpg,price_DT,24.0,65.55,0.0,1.0
stele_129.jpg,price_92,55.55,55.55,1.0,0.0
stele_129.jpg,price_95,58.75,55.55,0.0,0.4
stele_129.jpg,price_DT,73.73,55.55,0.0,0.8
stele_130.jpg,price_92,29.0,43.8,0.0,0.75
stele_130.jpg,price_95,32.4,43.8,0.0,0.75
stele_130.jpg,price_98,34.8,43.8,0.0,0.5
stele_130.jpg,price_DT,34.5,43.8,0.0,0.75
stele_131.jpg,price_92,60.5,34.8,0.0,0.75
stele_131.jpg,price_95,65.3,34.8,0.0,0.75
stele_131.jpg,price_DT,84.0,34.8,0.0,0.5
stele_132.jpg,price_92,22.6,43.9,0.0,0.75
stele_132.jpg,price_95,24.4,43.9,0.0,0.75
stele_132.jpg,price_98,27.0,43.9,0.0,0.75
stele_132.jpg,price_DT,19.9,43.9,0.0,0.5
stele_133.jpg,price_92,23.6,36.8,0.0,0.75
stele_133.jpg,price_95,25.7,36.8,0.0,0.75
stele_134.jpg,price_92,23.2,29.9,0.0,0.5
stele_134.jpg,price_95,24.8,29.9,0.0,0.5
stele_134.jpg,price_DT,23.1,29.9,0.0,0.5
stele_135.jpg,price_92,40.59,45.0,0.0,0.6
stele_135.jpg,price_95,43.39,45.0,0.0,0.6
stele_135.jpg,price_DT,44.59,45.0,0.0,0.6
stele_136.jpg,price_92,39.3,43.5,0.0,0.75
stele_136.jpg,price_95,41.1,43.5,0.0,0.5
stele_136.jpg,price_98,44.1,43.5,0.0,0.5
stele_136.jpg,price_DT,43.7,43.5,0.0,0.25
stele_137.jpg,price_92,73.4,,0.0,1.0
stele_137.jpg,price_95,81.6,,0.0,1.0
stele_137.jpg,price_98,93.5,,0.0,1.0
stele_137.jpg,price_DT,90.7,,0.0,1.0
stele_138.jpg,price_92,40.89,49.9,0.0,0.4
stele_138.jpg,price_95,43.09,49.9,0.0,0.4
stele_138.jpg,price_98,50.29,49.9,0.0,0.6
stele_138.jpg,price_DT,43.99,49.9,0.0,0.4
stele_139.jpg,price_92,41.19,41.0,0.0,0.4
stele_139.jpg,price_95,44.89,41.0,0.0,0.6
stele_139.jpg,price_DT,41.69,41.0,0.0,0.4
stele_140.jpg,price_92,42.4,44.9,0.0,0.5
stele_140.jpg,price_95,45.4,44.9,0.0,0.5
stele_140.jpg,price_DT,45.95,44.9,0.0,0.4
