filename,fuel_type,expected,predicted,correct,cer
stele_64.jpg,price_95,24.8,POCHEOTB95 24 8092 23 2780AT 23.10,0.0,7.75
stele_64.jpg,price_DT,23.1,POCHEOTB95 24 8092 23 2780AT 23.10,1.0,7.5
stele_65.jpg,price_92,40.59,РОСНЕТЬБЕрО-592 40 59,0.0,3.4
stele_65.jpg,price_95,43.39,РОСНЕТЬБЕрО-592 40 59,0.0,3.8
stele_65.jpg,price_DT,44.59,РОСНЕТЬБЕрО-592 40 59,0.0,3.6
stele_66.jpg,price_92,39.3,SORS44.1095 4 1.102 39.10AT 45,0.0,6.75
stele_66.jpg,price_95,41.1,SORS44.1095 4 1.102 39.10AT 45,0.0,6.5
stele_66.jpg,price_98,44.1,SORS44.1095 4 1.102 39.10AT 45,1.0,6.5
stele_66.jpg,price_DT,43.7,SORS44.1095 4 1.102 39.10AT 45,0.0,6.75
stele_67.jpg,price_92,73.4,1:02COMP NSS 93.50SS $0.160$,0.0,6.5
stele_67.jpg,price_95,81.6,1:02COMP NSS 93.50SS $0.160$,0.0,6.5
stele_67.jpg,price_98,93.5,1:02COMP NSS 93.50SS $0.160$,1.0,6.0
stele_67.jpg,price_DT,90.7,1:02COMP NSS 93.50SS $0.160$,0.0,6.25
stele_68.jpg,price_92,40.89,bpWILD BEANCAFEultimateAT,0.0,5.0
stele_68.jpg,price_95,43.09,bpWILD BEANCAFEultimateAT,0.0,5.0
stele_68.jpg,price_98,50.29,bpWILD BEANCAFEultimateAT,0.0,5.0
stele_68.jpg,price_DT,43.99,bpWILD BEANCAFEultimateAT,0.0,5.0
stele_69.jpg,price_92,41.19,BelOiWc9592AT 4T8,0.0,3.2
stele_69.jpg,price_95,44.89,BelOiWc9592AT 4T8,0.0,3.2
stele_69.jpg,price_DT,41.69,BelOiWc9592AT 4T8,0.0,3.2
stele_70.jpg,price_92,42.4,95 45 4092 42 40AT 45.95,0.0,5.25
stele_70.jpg,price_95,45.4,95 45 4092 42 40AT 45.95,0.0,5.25
stele_70.jpg,price_DT,45.95,95 45 4092 42 40AT 45.95,1.0,3.8
